iw7_ar57+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_ar57,>=,0,OR,dvar,onlinegame,==,0
iw7_ar57+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_ar57,>=,1,OR,dvar,onlinegame,==,0
iw7_ar57+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_ar57,>=,3,OR,dvar,onlinegame,==,0
iw7_ar57+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_ar57,>=,5,OR,dvar,onlinegame,==,0
iw7_ar57+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_ar57,>=,7,OR,dvar,onlinegame,==,0
iw7_ar57+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_ar57,>=,9,OR,dvar,onlinegame,==,0
iw7_ake+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_ake,>=,0,OR,dvar,onlinegame,==,0
iw7_ake+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_ake,>=,1,OR,dvar,onlinegame,==,0
iw7_ake+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_ake,>=,3,OR,dvar,onlinegame,==,0
iw7_ake+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_ake,>=,5,OR,dvar,onlinegame,==,0
iw7_ake+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_ake,>=,7,OR,dvar,onlinegame,==,0
iw7_ake+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_ake,>=,9,OR,dvar,onlinegame,==,0
iw7_m4+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_m4,>=,0,OR,dvar,onlinegame,==,0
iw7_m4+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_m4,>=,1,OR,dvar,onlinegame,==,0
iw7_m4+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_m4,>=,3,OR,dvar,onlinegame,==,0
iw7_m4+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_m4,>=,5,OR,dvar,onlinegame,==,0
iw7_m4+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_m4,>=,7,OR,dvar,onlinegame,==,0
iw7_m4+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_m4,>=,9,OR,dvar,onlinegame,==,0
iw7_aracc+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_aracc,>=,0,OR,dvar,onlinegame,==,0
iw7_aracc+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_aracc,>=,1,OR,dvar,onlinegame,==,0
iw7_aracc+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_aracc,>=,3,OR,dvar,onlinegame,==,0
iw7_aracc+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_aracc,>=,5,OR,dvar,onlinegame,==,0
iw7_aracc+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_aracc,>=,7,OR,dvar,onlinegame,==,0
iw7_aracc+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_aracc,>=,9,OR,dvar,onlinegame,==,0
iw7_fmg+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_fmg,>=,0,OR,dvar,onlinegame,==,0
iw7_fmg+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_fmg,>=,1,OR,dvar,onlinegame,==,0
iw7_fmg+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_fmg,>=,3,OR,dvar,onlinegame,==,0
iw7_fmg+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_fmg,>=,5,OR,dvar,onlinegame,==,0
iw7_fmg+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_fmg,>=,7,OR,dvar,onlinegame,==,0
iw7_fmg+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_fmg,>=,9,OR,dvar,onlinegame,==,0
iw7_sdfar+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_sdfar,>=,0,OR,dvar,onlinegame,==,0
iw7_sdfar+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_sdfar,>=,1,OR,dvar,onlinegame,==,0
iw7_sdfar+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_sdfar,>=,3,OR,dvar,onlinegame,==,0
iw7_sdfar+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_sdfar,>=,5,OR,dvar,onlinegame,==,0
iw7_sdfar+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_sdfar,>=,7,OR,dvar,onlinegame,==,0
iw7_sdfar+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_sdfar,>=,9,OR,dvar,onlinegame,==,0
iw7_rvn+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_rvn,>=,0,OR,dvar,onlinegame,==,0
iw7_rvn+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_rvn,>=,1,OR,dvar,onlinegame,==,0
iw7_rvn+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_rvn,>=,3,OR,dvar,onlinegame,==,0
iw7_rvn+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_rvn,>=,5,OR,dvar,onlinegame,==,0
iw7_rvn+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_rvn,>=,7,OR,dvar,onlinegame,==,0
iw7_rvn+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_rvn,>=,9,OR,dvar,onlinegame,==,0
iw7_vr+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_vr,>=,0,OR,dvar,onlinegame,==,0
iw7_vr+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_vr,>=,1,OR,dvar,onlinegame,==,0
iw7_vr+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_vr,>=,3,OR,dvar,onlinegame,==,0
iw7_vr+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_vr,>=,5,OR,dvar,onlinegame,==,0
iw7_vr+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_vr,>=,7,OR,dvar,onlinegame,==,0
iw7_vr+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_vr,>=,9,OR,dvar,onlinegame,==,0
iw7_gauss+1,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,1,,level.common,weapon.iw7_gauss,>=,0,OR,dvar,onlinegame,==,0
iw7_gauss+2,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,2,,level.common,weapon.iw7_gauss,>=,1,OR,dvar,onlinegame,==,0
iw7_gauss+3,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,3,,level.common,weapon.iw7_gauss,>=,3,OR,dvar,onlinegame,==,0
iw7_gauss+4,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,4,,level.common,weapon.iw7_gauss,>=,5,OR,dvar,onlinegame,==,0
iw7_gauss+5,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,5,,level.common,weapon.iw7_gauss,>=,7,OR,dvar,onlinegame,==,0
iw7_gauss+6,LUA_MENU_MP_UNLOCKED_AT_WEAPON_LEVEL,6,,level.common,weapon.iw7_gauss,>=,9,OR,dvar,onlinegame,==,0
